connectionId;legacyCode;code;alias;initials;accountCode;scheduledBeepId;sentBeepId;reminderForOriginalSentBeepId;questionListName;questionListLabel;fromProtocolName;timeStampScheduled;timeStampSent;timeStampStart;timeStampStop;originalTimeStampSent;timeZoneOffset;deltaUTC;consent_yesno_yesno;gender_multipleChoice_index;gender_multipleChoice_string;gender_multipleChoice_likert;age_open;SWLS_intro_basic;SWLS_1_multipleChoice_index;SWLS_1_multipleChoice_string;SWLS_1_multipleChoice_likert;SWLS_2_multipleChoice_index;SWLS_2_multipleChoice_string;SWLS_2_multipleChoice_likert;SWLS_3_multipleChoice_index;SWLS_3_multipleChoice_string;SWLS_3_multipleChoice_likert;SWLS_4_multipleChoice_index;SWLS_4_multipleChoice_string;SWLS_4_multipleChoice_likert;SWLS_5_multipleChoice_index;SWLS_5_multipleChoice_string;SWLS_5_multipleChoice_likert;BFI_neuroticism_intro_basic;BFI_neuroticism_4_multipleChoice_index;BFI_neuroticism_4_multipleChoice_string;BFI_neuroticism_4_multipleChoice_likert;BFI_neuroticism_9R_multipleChoice_index;BFI_neuroticism_9R_multipleChoice_string;BFI_neuroticism_9R_multipleChoice_likert;BFI_neuroticism_14_multipleChoice_index;BFI_neuroticism_14_multipleChoice_string;BFI_neuroticism_14_multipleChoice_likert;BFI_neuroticism_19_multipleChoice_index;BFI_neuroticism_19_multipleChoice_string;BFI_neuroticism_19_multipleChoice_likert;BFI_neuroticism_24R_multipleChoice_index;BFI_neuroticism_24R_multipleChoice_string;BFI_neuroticism_24R_multipleChoice_likert;BFI_neuroticism_29_multipleChoice_index;BFI_neuroticism_29_multipleChoice_string;BFI_neuroticism_29_multipleChoice_likert;BFI_neuroticism_34R_multipleChoice_index;BFI_neuroticism_34R_multipleChoice_string;BFI_neuroticism_34R_multipleChoice_likert;BFI_neuroticism_39_multipleChoice_index;BFI_neuroticism_39_multipleChoice_string;BFI_neuroticism_39_multipleChoice_likert;intake_outro_basic;slider_happy_sliderNeutralPos;slider_sad_sliderNegPos;slider_angry_sliderNegPos;slider_relaxed_sliderNegPos;slider_anxious_sliderNegPos;slider_energetic_sliderNegPos;slider_tired_sliderNegPos;context_location_multipleChoice_index;context_location_multipleChoice_string;context_location_multipleChoice_likert;context_company_multipleChoice_index;context_company_multipleChoice_string;context_company_multipleChoice_likert;context_activity_multipleChoice_index;context_activity_multipleChoice_string;context_activity_multipleChoice_likert;step_count_steps;main_outro_basic;evening_questionnaire_warning_basic;evening_slider_happy_sliderNeutralPos;evening_slider_sad_sliderNegPos;evening_slider_angry_sliderNegPos;evening_slider_relaxed_sliderNegPos;evening_slider_anxious_sliderNegPos;evening_slider_energetic_sliderNegPos;evening_slider_tired_sliderNegPos;evening_yesno_stressful_yesno;evening_yesno_positive_yesno;positive_description_open;evening_context_activity_multipleChoice_index;evening_context_activity_multipleChoice_string;evening_context_activity_multipleChoice_likert;evening_outro_basic;stressful_description_open
234980;!v57g@jp7a7;"!xxgo maxo";orange;ora;jp7a7;28676364;19523970;0;main_questionnaire;;mpath_package_study;1714338249;1714338252;1714338662;1714338693;0;7200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;0;0;70;35;64;24;3;"""Home""";;1;"""Alone""";;1;"""Working or studying""";;146904;1;;;;;;;;;;;;;;;;
234980;!v57g@jp7a7;"!xxgo maxo";orange;ora;jp7a7;28676363;19525082;0;evening_questionnaire;;mpath_package_study;1714342200;1714342202;1714342709;1714342836;0;7200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;61;58;59;70;59;8;69;0;1;"""coded a cool R function :)""";6,1,3,4,5;"""Rested"",""Worked or studied"",""Travelled"",""Socialized"",""Did exercise""";;1;
234980;!v57g@jp7a7;"!xxgo maxo";orange;ora;jp7a7;28676383;19528016;0;main_questionnaire;;mpath_package_study;1714383707;1714383709;1714383719;1714383740;0;7200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;0;0;67;0;65;0;3;"""Home""";;1;"""Alone""";;1;"""Working or studying""";;147295;1;;;;;;;;;;;;;;;;
234980;!v57g@jp7a7;"!xxgo maxo";orange;ora;jp7a7;28676382;19528880;0;main_questionnaire;;mpath_package_study;1714388538;1714388541;1714389510;1714389531;0;7200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;0;0;65;0;54;67;2;"""School""";;2;"""With one person I know""";;1;"""Working or studying""";;147809;1;;;;;;;;;;;;;;;;
234980;!v57g@jp7a7;"!xxgo maxo";orange;ora;jp7a7;28676379;19532629;0;main_questionnaire;;mpath_package_study;1714406357;1714406359;1714406373;1714406420;0;7200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;0;0;51;29;71;30;2;"""School""";;2;"""With one person I know""";;1;"""Working or studying""";;148928;1;;;;;;;;;;;;;;;;
234980;!v57g@jp7a7;"!xxgo maxo";orange;ora;jp7a7;28676378;19533319;0;main_questionnaire;;mpath_package_study;1714409483;1714409486;1714410643;1714410671;0;7200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;0;0;67;40;63;15;2;"""School""";;2;"""With one person I know""";;1;"""Working or studying""";;148987;1;;;;;;;;;;;;;;;;
234980;!v57g@jp7a7;"!xxgo maxo";orange;ora;jp7a7;28676377;19534838;0;main_questionnaire;;mpath_package_study;1714413897;1714413900;1714413909;1714413972;0;7200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66;0;0;61;69;31;60;2;"""School""";;2;"""With one person I know""";;1;"""Working or studying""";;149034;1;;;;;;;;;;;;;;;;
234980;!v57g@jp7a7;"!xxgo maxo";orange;ora;jp7a7;28676376;19537744;0;main_questionnaire;;mpath_package_study;1714420199;1714420203;1714420753;1714420820;0;7200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0;58;0;52;2;3;"""Home""";;1;"""Alone""";;8;"""Other""";;149950;1;;;;;;;;;;;;;;;;
234980;!v57g@jp7a7;"!xxgo maxo";orange;ora;jp7a7;28676374;19540786;0;evening_questionnaire;;mpath_package_study;1714428600;1714428602;1714428615;1714428864;0;7200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;60;65;35;57;58;46;40;1;0;;1,4,6;"""Worked or studied"",""Socialized"",""Rested""";;1;"""spent a lot of hours stuck while working on a project"""
234980;!v57g@jp7a7;"!xxgo maxo";orange;ora;jp7a7;28676394;19543099;0;main_questionnaire;;mpath_package_study;1714468130;1714468133;1714468249;1714468290;0;7200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;51;0;1;71;69;23;3;"""Home""";;1;"""Alone""";;8;"""Other""";;150586;1;;;;;;;;;;;;;;;;
234980;!v57g@jp7a7;"!xxgo maxo";orange;ora;jp7a7;28676393;19544004;0;main_questionnaire;;mpath_package_study;1714473644;1714473646;1714474756;1714474810;0;7200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;99;74;0;76;0;69;1;"""Work""";;1;"""Alone""";;1;"""Working or studying""";;151222;1;;;;;;;;;;;;;;;;
